-5.097325670177344392e+00,-7.974379899803572869e+00,-7.975701821695122540e+00
-5.983866271898049760e+00,-9.656615053848327079e+00,-9.715847820729905493e+00
-9.999999999829121577e+00,-5.122170556561042254e+00,-9.999999999831558739e+00
-9.864990376279394013e+00,-9.999727774106464295e+00,-9.999776774763873277e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.998809935443019548e+00,-9.976388167585652056e+00,-9.976364027638371823e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01
-2.601579772206058294e+00,-9.999988871823163095e+00,-9.999985947570607436e+00
-9.751642863785908943e+00,-9.780097769577208666e+00,-5.264497131342380953e+00
-8.689075426055568485e+00,-5.000012130590988590e+00,-8.389353553684566478e+00
-9.999990745802358916e+00,-1.919787126636486985e+00,-9.999988027378586608e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01
-8.920358062700360691e+00,-5.000003645296444255e+00,-8.816845735559033059e+00
-6.065227923658878417e+00,-6.361539485583856290e+00,-6.049901599240860683e+00
-8.726650449976585122e+00,-6.985794283131502524e+00,-2.599612616283683675e+00
-5.678033237335014860e+00,-9.863574564488274632e+00,-9.837604858465466506e+00
-9.860742203340386425e+00,-6.137062507394719368e+00,-9.861417469844173667e+00
-8.320639999997077041e+00,-6.156385526822473864e+00,-8.804201308186387465e+00
-9.999992361748393677e+00,-4.999999999999799272e+00,-9.999994912834045735e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.999999999999998224e+00,-9.999999177551949003e+00,-9.999999177262893113e+00
-4.999999999999998224e+00,-7.499999999999996447e+00,-7.499999999999996447e+00
-9.999992337522341401e+00,-9.999992334909311609e+00,-4.864093334598673657e+00
-7.499999999999988454e+00,-6.149999999999998579e+00,-4.999999999991395327e+00
